pk_l2;pk_l3;un_pk_l3;un_code_l3;classificationDesc;classificationType;typeCode;desc_l3;updateMark;updateMark_TZ
G-LVL02-IDX-0648;G-LVL03-IDX-3560;HS-C-550991;550991;HS;Goods;C;"Yarn; (not sewing thread), of synthetic staple fibres, mixed mainly or solely with wool or fine animal hair, n.e.c. in heading no. 5509, not put up for retail sale";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0648;G-LVL03-IDX-3561;HS-C-550992;550992;HS;Goods;C;"Yarn; (not sewing thread), of synthetic staple fibres, mixed mainly or solely with cotton, n.e.c. in heading no. 5509, not put up for retail sale";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0648;G-LVL03-IDX-3562;HS-C-550999;550999;HS;Goods;C;"Yarn; (not sewing thread), of synthetic staple fibres, mixed mainly or solely with fibres (other than wool, fine animal hair or cotton), n.e.c. in heading no. 5509, not put up for retail sale";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0649;G-LVL03-IDX-3563;HS-C-551011;551011;HS;Goods;C;"Yarn; (not sewing thread), single, of artificial staple fibres, containing 85% or more by weight of artificial staple fibres, not put up for retail sale";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0649;G-LVL03-IDX-3564;HS-C-551012;551012;HS;Goods;C;"Yarn; (not sewing thread), multiple (folded) or cabled yarn, of artificial staple fibres, containing 85% or more by weight of artificial staple fibres, not put up for retail sale";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0649;G-LVL03-IDX-3565;HS-C-551020;551020;HS;Goods;C;"Yarn; (not sewing thread), of artificial staple fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0649;G-LVL03-IDX-3566;HS-C-551030;551030;HS;Goods;C;"Yarn; (not sewing thread), of artificial staple fibres, mixed mainly or solely with cotton, not put up for retail sale";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0649;G-LVL03-IDX-3567;HS-C-551090;551090;HS;Goods;C;"Yarn; (not sewing thread), of artificial staple fibres, mixed mainly or solely with fibres (other than wool, fine animal hair or cotton), not put up for retail sale";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0650;G-LVL03-IDX-3568;HS-C-551110;551110;HS;Goods;C;"Yarn; (not sewing thread), of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres, put up for retail sale";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0650;G-LVL03-IDX-3569;HS-C-551120;551120;HS;Goods;C;"Yarn; (not sewing thread), of synthetic staple fibres, containing less than 85% by weight of synthetic staple fibres, put up for retail sale";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0650;G-LVL03-IDX-3570;HS-C-551130;551130;HS;Goods;C;"Yarn; (not sewing thread), of artificial staple fibres, put up for retail sale";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0651;G-LVL03-IDX-3571;HS-C-551211;551211;HS;Goods;C;"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of polyester staple fibres, unbleached or bleached";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0651;G-LVL03-IDX-3572;HS-C-551219;551219;HS;Goods;C;"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of polyester staple fibres, other than unbleached or bleached";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0651;G-LVL03-IDX-3573;HS-C-551221;551221;HS;Goods;C;"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic staple fibres, unbleached or bleached";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0651;G-LVL03-IDX-3574;HS-C-551229;551229;HS;Goods;C;"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic staple fibres, other than unbleached or bleached";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0651;G-LVL03-IDX-3575;HS-C-551291;551291;HS;Goods;C;"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of such fibres n.e.c. in heading no. 5512, unbleached or bleached";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0651;G-LVL03-IDX-3576;HS-C-551299;551299;HS;Goods;C;"Fabrics, woven; of synthetic staple fibres, containing 85% or more by weight of such fibres n.e.c. in heading no. 5512, other than unbleached or bleached";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3577;HS-C-551311;551311;HS;Goods;C;"Fabrics, woven; plain weave, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2, unbleached or bleached";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3578;HS-C-551312;551312;HS;Goods;C;"Fabrics, woven; 3-thread or 4-thread twill, of polyester staple fibres, containing less than 85% by weight of such, mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3579;HS-C-551313;551313;HS;Goods;C;"Fabrics, woven; of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3580;HS-C-551319;551319;HS;Goods;C;"Fabrics, woven; containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3581;HS-C-551321;551321;HS;Goods;C;"Fabrics, woven; plain weave, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3582;HS-C-551322;551322;HS;Goods;C;Woven twill >85% polyester + cotton, <170g/m2 dyed;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3583;HS-C-551323;551323;HS;Goods;C;"Fabrics, woven; dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3584;HS-C-551329;551329;HS;Goods;C;"Fabrics, woven; dyed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3585;HS-C-551331;551331;HS;Goods;C;"Fabrics, woven; plain weave, of yarns of different colours, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3586;HS-C-551332;551332;HS;Goods;C;Woven twill >85% polyester + cotton,<170g/m2 yarn dye;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3587;HS-C-551333;551333;HS;Goods;C;Woven nes >85% polyester + cotton, <170g/m2 yarn dyed;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3588;HS-C-551339;551339;HS;Goods;C;"Fabrics, woven; of yarns of different colours, containing less than 85% of synthetic staple fibres (other than polyester, plain weave), mixed mainly or solely with cotton, not exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3589;HS-C-551341;551341;HS;Goods;C;"Fabrics, woven; plain weave, printed, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3590;HS-C-551342;551342;HS;Goods;C;Woven twill >85% polyester + cotton, <170g/m2 printed;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3591;HS-C-551343;551343;HS;Goods;C;Woven nes >85% polyester + cotton, <170g/m2 printed;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0652;G-LVL03-IDX-3592;HS-C-551349;551349;HS;Goods;C;"Fabrics, woven; printed, containing less than 85% by weight of synthetic staple fibres (other than polyester, plain weave), mixed mainly or solely with cotton, not exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3593;HS-C-551411;551411;HS;Goods;C;"Fabrics, woven; plain weave, unbleached or bleached, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3594;HS-C-551412;551412;HS;Goods;C;"Fabrics, woven; 3- or 4-thread twill, including cross twill, unbleached or bleached, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, over 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3595;HS-C-551413;551413;HS;Goods;C;Woven nes >85% polyester + cotton, >170g/m2 unbl/blch;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3596;HS-C-551419;551419;HS;Goods;C;"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of synthetic staple fibres n.e.c. in item no. 55.14.1, mixed mainly or solely with cotton, exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3597;HS-C-551421;551421;HS;Goods;C;"Fabrics, woven; plain weave, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3598;HS-C-551422;551422;HS;Goods;C;"Fabrics, woven; 3- or 4-thread twill, including cross twill, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3599;HS-C-551423;551423;HS;Goods;C;"Fabrics, woven; dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2, n.e.c. in heading no. 5514";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3600;HS-C-551429;551429;HS;Goods;C;"Fabrics, woven; dyed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3601;HS-C-551430;551430;HS;Goods;C;"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of synthetic staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3602;HS-C-551431;551431;HS;Goods;C;Woven plain >85% polyester + cotton,>170g/m2 yarn dye;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3603;HS-C-551432;551432;HS;Goods;C;Woven twill >85% polyester + cotton,>170g/m2 yarn dye;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3604;HS-C-551433;551433;HS;Goods;C;Woven nes >85% polyester + cotton, >170g/m2 yarn dyed;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3605;HS-C-551439;551439;HS;Goods;C;Woven fabric>85% synth nes + cotton,>170g/m2 yarn dye;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3606;HS-C-551441;551441;HS;Goods;C;"Fabrics, woven; plain weave, printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3607;HS-C-551442;551442;HS;Goods;C;"Fabrics, woven; 3- or 4-thread twill, including cross twill, printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3608;HS-C-551443;551443;HS;Goods;C;"Fabrics, woven; printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, weight exceeding 170g/m2, n.e.c. in heading no. 5514";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0653;G-LVL03-IDX-3609;HS-C-551449;551449;HS;Goods;C;"Fabrics, woven; printed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0654;G-LVL03-IDX-3610;HS-C-551511;551511;HS;Goods;C;"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with viscose rayon staple fibres";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0654;G-LVL03-IDX-3611;HS-C-551512;551512;HS;Goods;C;"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0654;G-LVL03-IDX-3612;HS-C-551513;551513;HS;Goods;C;"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with wool or fine animal hair";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0654;G-LVL03-IDX-3613;HS-C-551519;551519;HS;Goods;C;"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.1";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0654;G-LVL03-IDX-3614;HS-C-551521;551521;HS;Goods;C;"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0654;G-LVL03-IDX-3615;HS-C-551522;551522;HS;Goods;C;"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with wool or fine animal hair";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0654;G-LVL03-IDX-3616;HS-C-551529;551529;HS;Goods;C;"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.2";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0654;G-LVL03-IDX-3617;HS-C-551591;551591;HS;Goods;C;"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0654;G-LVL03-IDX-3618;HS-C-551592;551592;HS;Goods;C;Woven fabric synthetic staple with wool or hair nes;2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0654;G-LVL03-IDX-3619;HS-C-551599;551599;HS;Goods;C;"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in heading no. 5515";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3620;HS-C-551611;551611;HS;Goods;C;"Fabrics, woven; unbleached or bleached, containing 85% or more by weight of artificial staple fibres";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3621;HS-C-551612;551612;HS;Goods;C;"Fabrics, woven; dyed, containing 85% or more by weight of artificial staple fibres";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3622;HS-C-551613;551613;HS;Goods;C;"Fabrics, woven; of yarns of different colours, containing 85% or more by weight of artificial staple fibres";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3623;HS-C-551614;551614;HS;Goods;C;"Fabrics, woven; printed, containing 85% or more by weight of artificial staple fibres";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3624;HS-C-551621;551621;HS;Goods;C;"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with manmade filaments";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3625;HS-C-551622;551622;HS;Goods;C;"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3626;HS-C-551623;551623;HS;Goods;C;"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3627;HS-C-551624;551624;HS;Goods;C;"Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3628;HS-C-551631;551631;HS;Goods;C;"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3629;HS-C-551632;551632;HS;Goods;C;"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3630;HS-C-551633;551633;HS;Goods;C;"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3631;HS-C-551634;551634;HS;Goods;C;"Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3632;HS-C-551641;551641;HS;Goods;C;"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3633;HS-C-551642;551642;HS;Goods;C;"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton";2023-06-27 13:59:10;Eastern Standard Time
G-LVL02-IDX-0655;G-LVL03-IDX-3634;HS-C-551643;551643;HS;Goods;C;"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton";2023-06-27 13:59:10;Eastern Standard Time
